keyword,impressions,clicks,cost,conversions,revenue,quality_score,ctr,cpc,conversion_rate,cpa,roas,CTR,Conversion Rate,CPA,ROAS
insurance-life,1604,24,190.69,2,49.3,1,0.014962593516209476,7.945416666666667,0.08333333333333333,95.345,0.25853479469295715,1.4962593516209477,8.333333333333332,95.345,0.25853479469295715
electronics,2563,163,893.8,22,502.56,1,0.06359734685914943,5.483435582822086,0.13496932515337423,40.627272727272725,0.562273439248154,6.359734685914943,13.496932515337424,40.627272727272725,0.562273439248154
mobile,2653,79,307.2,10,286.93,2,0.02977761025254429,3.8886075949367087,0.12658227848101267,30.72,0.9340169270833334,2.977761025254429,12.658227848101266,30.72,0.9340169270833334
credit card,832,31,126.43,1,44.72,4,0.037259615384615384,4.078387096774194,0.03225806451612903,126.43,0.35371351736138573,3.7259615384615383,3.225806451612903,126.43,0.35371351736138573
furniture,1848,18,71.76,3,198.23,9,0.00974025974025974,3.986666666666667,0.16666666666666666,23.92,2.7624024526198436,0.974025974025974,16.666666666666664,23.92,2.7624024526198436
loan,4024,49,33.79,5,334.69,7,0.012176938369781311,0.6895918367346938,0.10204081632653061,6.758,9.90500147972773,1.2176938369781312,10.204081632653061,6.758,9.90500147972773
groceries,523,11,81.85,1,41.08,8,0.021032504780114723,7.4409090909090905,0.09090909090909091,81.85,0.5018937080024435,2.1032504780114722,9.090909090909092,81.85,0.5018937080024435
healthcare,3578,198,1248.07,16,657.62,3,0.0553381777529346,6.303383838383838,0.08080808080808081,78.004375,0.526909548342641,5.53381777529346,8.080808080808081,78.004375,0.526909548342641
healthcare,4585,137,888.48,3,158.9,8,0.029880043620501635,6.485255474452555,0.021897810218978103,296.16,0.17884476859355303,2.9880043620501633,2.18978102189781,296.16,0.17884476859355303
home loan,4537,138,473.74,4,168.9,4,0.03041657482918228,3.4328985507246377,0.028985507246376812,118.435,0.3565246759826065,3.041657482918228,2.898550724637681,118.435,0.3565246759826065
mobile,4809,63,177.16,7,228.52,2,0.013100436681222707,2.812063492063492,0.1111111111111111,25.30857142857143,1.2899074283133891,1.3100436681222707,11.11111111111111,25.30857142857143,1.2899074283133891
mobile,1356,25,198.73,1,23.97,1,0.018436578171091445,7.949199999999999,0.04,198.73,0.12061591103507271,1.8436578171091444,4.0,198.73,0.12061591103507271
mobile,2068,69,274.22,2,98.29,10,0.033365570599613155,3.974202898550725,0.028985507246376812,137.11,0.35843483334548903,3.3365570599613155,2.898550724637681,137.11,0.35843483334548903
data plan,4422,115,135.95,18,597.69,2,0.02600633197648123,1.182173913043478,0.1565217391304348,7.552777777777777,4.396395733725635,2.600633197648123,15.65217391304348,7.552777777777777,4.396395733725635
fashion,2286,94,587.16,3,149.02,5,0.04111986001749781,6.246382978723404,0.031914893617021274,195.72,0.2537979426391444,4.111986001749781,3.1914893617021276,195.72,0.2537979426391444
insurance-life,916,46,134.86,1,45.76,8,0.05021834061135371,2.931739130434783,0.021739130434782608,134.86,0.3393148450244698,5.021834061135371,2.1739130434782608,134.86,0.3393148450244698
loan,3320,47,370.64,2,75.17,6,0.014156626506024096,7.8859574468085105,0.0425531914893617,185.32,0.2028113533347723,1.4156626506024097,4.25531914893617,185.32,0.2028113533347723
education,1573,42,163.88,3,148.54,6,0.02670057215511761,3.901904761904762,0.07142857142857142,54.626666666666665,0.906394923114474,2.670057215511761,7.142857142857142,54.626666666666665,0.906394923114474
insurance-life,4299,59,339.38,7,437.82,10,0.013724121888811351,5.752203389830508,0.11864406779661017,48.48285714285714,1.2900583416818905,1.3724121888811351,11.864406779661017,48.48285714285714,1.2900583416818905
mobile,1974,93,768.75,10,777.84,10,0.04711246200607903,8.266129032258064,0.10752688172043011,76.875,1.0118243902439026,4.711246200607903,10.75268817204301,76.875,1.0118243902439026
insurance-life,970,35,294.24,4,120.08,3,0.03608247422680412,8.406857142857143,0.11428571428571428,73.56,0.4081022294725394,3.608247422680412,11.428571428571429,73.56,0.4081022294725394
education,4863,186,213.68,14,1216.28,9,0.03824799506477483,1.1488172043010754,0.07526881720430108,15.262857142857143,5.692062897791089,3.824799506477483,7.526881720430108,15.262857142857143,5.692062897791089
furniture,2142,114,376.61,6,161.35,1,0.05322128851540616,3.3035964912280704,0.05263157894736842,62.76833333333334,0.42842728552083054,5.322128851540616,5.263157894736842,62.76833333333334,0.42842728552083054
education,1129,58,251.6,1,40.65,10,0.05137289636846767,4.337931034482758,0.017241379310344827,251.6,0.16156597774244832,5.137289636846766,1.7241379310344827,251.6,0.16156597774244832
fashion,3318,40,215.65,4,178.69,5,0.012055455093429777,5.39125,0.1,53.9125,0.8286111755158821,1.2055455093429777,10.0,53.9125,0.8286111755158821
fashion,4169,80,179.34,1,39.42,9,0.01918925401775006,2.24175,0.0125,179.34,0.21980595516895282,1.9189254017750061,1.25,179.34,0.21980595516895282
credit card,4488,329,1289.23,35,945.27,1,0.07330659536541889,3.918632218844985,0.10638297872340426,36.835142857142856,0.7332050914111524,7.330659536541889,10.638297872340425,36.835142857142856,0.7332050914111524
loan,3389,45,273.86,5,111.23,1,0.013278253172027146,6.085777777777778,0.1111111111111111,54.772000000000006,0.40615643029285037,1.3278253172027146,11.11111111111111,54.772000000000006,0.40615643029285037
fashion,3847,181,1710.22,5,111.42,1,0.047049649077203014,9.448729281767957,0.027624309392265192,342.044,0.06514951292816129,4.704964907720301,2.7624309392265194,342.044,0.06514951292816129
insurance-life,2205,70,150.15,13,352.93,1,0.031746031746031744,2.145,0.18571428571428572,11.55,2.3505161505161505,3.1746031746031744,18.571428571428573,11.55,2.3505161505161505
insurance-life,407,16,11.0,4,315.77,8,0.03931203931203931,0.6875,0.25,2.75,28.706363636363633,3.9312039312039313,25.0,2.75,28.706363636363633
home loan,3459,355,1602.26,10,459.04,4,0.10263081815553628,4.513408450704225,0.028169014084507043,160.226,0.286495325352939,10.263081815553628,2.8169014084507045,160.226,0.286495325352939
electronics,3276,69,525.09,1,59.14,5,0.021062271062271064,7.61,0.014492753623188406,525.09,0.1126283113371041,2.1062271062271063,1.4492753623188406,525.09,0.1126283113371041
shopping,1351,126,1230.2,2,114.85,5,0.09326424870466321,9.763492063492064,0.015873015873015872,615.1,0.09335880344659404,9.32642487046632,1.5873015873015872,615.1,0.09335880344659404
education,2847,95,93.78,7,228.24,2,0.033368458025992274,0.9871578947368421,0.07368421052631578,13.397142857142857,2.433781190019194,3.3368458025992274,7.368421052631578,13.397142857142857,2.433781190019194
fashion,1617,90,717.0,5,120.75,2,0.055658627087198514,7.966666666666667,0.05555555555555555,143.4,0.1684100418410042,5.565862708719852,5.555555555555555,143.4,0.1684100418410042
education,1478,6,24.01,1,29.39,3,0.0040595399188092015,4.001666666666667,0.16666666666666666,24.01,1.224073302790504,0.40595399188092013,16.666666666666664,24.01,1.224073302790504
shopping,4991,92,180.36,18,598.46,4,0.018433179723502304,1.9604347826086959,0.1956521739130435,10.020000000000001,3.3181414947882013,1.8433179723502304,19.565217391304348,10.020000000000001,3.3181414947882013
home loan,2061,134,311.8,3,126.23,6,0.06501698204754973,2.3268656716417913,0.022388059701492536,103.93333333333334,0.404842847979474,6.501698204754973,2.2388059701492535,103.93333333333334,0.404842847979474
education,2963,412,3373.83,12,353.23,3,0.13904826189672628,8.18890776699029,0.02912621359223301,281.1525,0.10469703571312129,13.904826189672628,2.912621359223301,281.1525,0.10469703571312129
fashion,2594,69,650.79,1,74.36,7,0.026599845797995375,9.431739130434782,0.014492753623188406,650.79,0.11426112878194196,2.6599845797995374,1.4492753623188406,650.79,0.11426112878194196
home loan,4667,152,227.99,2,44.55,1,0.032569102206985216,1.4999342105263158,0.013157894736842105,113.995,0.19540330716259482,3.2569102206985217,1.3157894736842104,113.995,0.19540330716259482
fashion,3663,143,958.49,4,147.01,4,0.03903903903903904,6.702727272727273,0.027972027972027972,239.6225,0.15337666537992048,3.903903903903904,2.797202797202797,239.6225,0.15337666537992048
shopping,4332,346,1703.56,14,594.42,8,0.07987072945521699,4.923583815028902,0.04046242774566474,121.68285714285715,0.34892812698114534,7.987072945521699,4.046242774566474,121.68285714285715,0.34892812698114534
groceries,3059,159,1462.92,5,184.01,6,0.051977770513239624,9.200754716981132,0.031446540880503145,292.584,0.1257826812129166,5.197777051323962,3.1446540880503147,292.584,0.1257826812129166
mobile,283,20,11.83,2,78.68,6,0.0706713780918728,0.5915,0.1,5.915,6.650887573964497,7.06713780918728,10.0,5.915,6.650887573964497
groceries,1498,94,136.62,1,89.86,9,0.06275033377837116,1.453404255319149,0.010638297872340425,136.62,0.6577367881715708,6.275033377837117,1.0638297872340425,136.62,0.6577367881715708
healthcare,2896,105,826.62,1,52.1,9,0.036256906077348064,7.872571428571429,0.009523809523809525,826.62,0.0630277515666207,3.6256906077348066,0.9523809523809524,826.62,0.0630277515666207
travel,1373,60,84.47,4,121.84,3,0.043699927166788055,1.4078333333333333,0.06666666666666667,21.1175,1.4424055877826447,4.369992716678805,6.666666666666667,21.1175,1.4424055877826447
data plan,3067,129,580.1,4,291.68,7,0.042060645582001954,4.496899224806202,0.031007751937984496,145.025,0.5028098603689019,4.206064558200195,3.10077519379845,145.025,0.5028098603689019
groceries,3149,165,888.15,2,53.63,3,0.05239758653540807,5.382727272727273,0.012121212121212121,444.075,0.060383944153577666,5.2397586535408065,1.2121212121212122,444.075,0.060383944153577666
home loan,1405,168,1328.06,3,155.06,8,0.1195729537366548,7.905119047619047,0.017857142857142856,442.68666666666667,0.11675677303736277,11.957295373665481,1.7857142857142856,442.68666666666667,0.11675677303736277
furniture,1015,30,40.04,2,81.94,5,0.029556650246305417,1.3346666666666667,0.06666666666666667,20.02,2.0464535464535465,2.955665024630542,6.666666666666667,20.02,2.0464535464535465
loan,3181,144,739.1,2,86.91,9,0.045268783401446085,5.132638888888889,0.013888888888888888,369.55,0.11758895954539304,4.526878340144608,1.3888888888888888,369.55,0.11758895954539304
insurance,4347,47,95.44,3,125.28,5,0.01081205429031516,2.0306382978723403,0.06382978723404255,31.813333333333333,1.3126571668063705,1.081205429031516,6.382978723404255,31.813333333333333,1.3126571668063705
healthcare,2077,31,209.18,2,125.45,7,0.014925373134328358,6.747741935483871,0.06451612903225806,104.59,0.5997227268381299,1.4925373134328357,6.451612903225806,104.59,0.5997227268381299
home loan,3454,429,3161.09,6,570.76,10,0.12420382165605096,7.368508158508159,0.013986013986013986,526.8483333333334,0.180557972091905,12.420382165605096,1.3986013986013985,526.8483333333334,0.180557972091905
loan,370,15,80.22,5,433.86,9,0.04054054054054054,5.348,0.3333333333333333,16.044,5.408376963350785,4.054054054054054,33.33333333333333,16.044,5.408376963350785
education,4655,87,633.08,5,280.92,8,0.018689581095596132,7.276781609195403,0.05747126436781609,126.61600000000001,0.44373538889239905,1.8689581095596133,5.747126436781609,126.61600000000001,0.44373538889239905
travel,4300,213,1850.25,7,172.08,1,0.049534883720930234,8.68661971830986,0.03286384976525822,264.32142857142856,0.09300364815565465,4.953488372093023,3.286384976525822,264.32142857142856,0.09300364815565465
shopping,3864,70,172.06,7,528.64,9,0.018115942028985508,2.458,0.1,24.580000000000002,3.0724165988608623,1.8115942028985508,10.0,24.580000000000002,3.0724165988608623
groceries,4629,152,713.21,2,118.66,5,0.03283646575934327,4.692171052631579,0.013157894736842105,356.605,0.16637456008749174,3.283646575934327,1.3157894736842104,356.605,0.16637456008749174
furniture,4335,292,1597.52,15,664.92,4,0.06735870818915801,5.470958904109589,0.05136986301369863,106.50133333333333,0.4162201412188893,6.735870818915801,5.136986301369863,106.50133333333333,0.4162201412188893
insurance-life,4282,108,312.72,7,534.45,10,0.025221858944418495,2.8955555555555557,0.06481481481481481,44.674285714285716,1.7090368380660015,2.5221858944418494,6.481481481481481,44.674285714285716,1.7090368380660015
data plan,1811,53,218.45,1,28.84,3,0.029265599116510214,4.121698113207547,0.018867924528301886,218.45,0.13202105745021744,2.9265599116510215,1.8867924528301887,218.45,0.13202105745021744
mobile,2330,170,1194.57,13,616.42,8,0.07296137339055794,7.026882352941176,0.07647058823529412,91.89,0.5160183162142026,7.296137339055794,7.647058823529412,91.89,0.5160183162142026
loan,1369,36,55.78,1,54.16,8,0.026296566837107377,1.5494444444444444,0.027777777777777776,55.78,0.9709573323771961,2.6296566837107376,2.7777777777777777,55.78,0.9709573323771961
mobile,3772,195,1923.51,7,463.45,7,0.0516967126193001,9.864153846153846,0.035897435897435895,274.78714285714284,0.24093974037046856,5.16967126193001,3.5897435897435894,274.78714285714284,0.24093974037046856
loan,1701,44,257.23,4,116.57,2,0.02586713697824809,5.846136363636364,0.09090909090909091,64.3075,0.4531742020759631,2.586713697824809,9.090909090909092,64.3075,0.4531742020759631
data plan,4865,206,1049.33,4,369.24,10,0.04234326824254882,5.09383495145631,0.019417475728155338,262.3325,0.3518816768795327,4.2343268242548815,1.9417475728155338,262.3325,0.3518816768795327
electronics,4070,101,978.57,1,70.19,9,0.024815724815724815,9.68881188118812,0.009900990099009901,978.57,0.0717271120103825,2.4815724815724813,0.9900990099009901,978.57,0.0717271120103825
shopping,4344,58,106.32,1,55.33,5,0.013351749539594844,1.833103448275862,0.017241379310344827,106.32,0.5204100827689992,1.3351749539594844,1.7241379310344827,106.32,0.5204100827689992
mobile,2144,102,437.54,6,172.3,2,0.04757462686567164,4.289607843137255,0.058823529411764705,72.92333333333333,0.39379256753668235,4.757462686567164,5.88235294117647,72.92333333333333,0.39379256753668235
shopping,3652,130,974.34,16,1030.54,7,0.035596933187294635,7.494923076923077,0.12307692307692308,60.89625,1.0576800706119014,3.5596933187294635,12.307692307692308,60.89625,1.0576800706119014
furniture,2441,259,2341.89,2,61.89,4,0.10610405571487096,9.042046332046331,0.007722007722007722,1170.945,0.026427372763024738,10.610405571487096,0.7722007722007722,1170.945,0.026427372763024738
shopping,3314,72,214.97,6,223.13,6,0.02172601086300543,2.9856944444444444,0.08333333333333333,35.82833333333333,1.0379587849467367,2.172601086300543,8.333333333333332,35.82833333333333,1.0379587849467367
credit card,349,40,111.75,3,143.16,4,0.11461318051575932,2.79375,0.075,37.25,1.2810738255033556,11.461318051575931,7.5,37.25,1.2810738255033556
mobile,3025,250,981.63,5,151.93,5,0.08264462809917356,3.92652,0.02,196.326,0.1547731833786661,8.264462809917356,2.0,196.326,0.1547731833786661
mobile,1074,44,196.91,1,24.45,2,0.040968342644320296,4.475227272727273,0.022727272727272728,196.91,0.12416840180793255,4.0968342644320295,2.272727272727273,196.91,0.12416840180793255
furniture,1425,57,88.63,5,263.61,6,0.04,1.5549122807017544,0.08771929824561403,17.726,2.9742750761593144,4.0,8.771929824561402,17.726,2.9742750761593144
education,988,23,202.3,4,140.77,2,0.02327935222672065,8.795652173913044,0.17391304347826086,50.575,0.6958477508650519,2.327935222672065,17.391304347826086,50.575,0.6958477508650519
healthcare,1426,169,1327.66,11,520.16,4,0.1185133239831697,7.855976331360948,0.0650887573964497,120.69636363636364,0.39178705391440577,11.85133239831697,6.508875739644971,120.69636363636364,0.39178705391440577
electronics,2087,24,186.52,1,47.72,7,0.011499760421657882,7.771666666666667,0.041666666666666664,186.52,0.25584387733218955,1.149976042165788,4.166666666666666,186.52,0.25584387733218955
insurance,4856,362,1286.46,38,2004.01,5,0.07454695222405272,3.553756906077348,0.10497237569060773,33.85421052631579,1.55777093730081,7.454695222405272,10.497237569060774,33.85421052631579,1.55777093730081
insurance,4159,188,468.16,12,630.98,5,0.04520317383986535,2.490212765957447,0.06382978723404255,39.013333333333335,1.3477870813397128,4.520317383986535,6.382978723404255,39.013333333333335,1.3477870813397128
loan,4934,82,238.54,9,535.7,6,0.016619375760032428,2.909024390243902,0.10975609756097561,26.504444444444445,2.245744948436321,1.6619375760032429,10.975609756097562,26.504444444444445,2.245744948436321
loan,2873,62,80.32,4,135.43,3,0.021580229725026105,1.2954838709677419,0.06451612903225806,20.08,1.6861304780876496,2.1580229725026103,6.451612903225806,20.08,1.6861304780876496
furniture,291,10,43.59,1,40.59,8,0.03436426116838488,4.359,0.1,43.59,0.9311768754301445,3.436426116838488,10.0,43.59,0.9311768754301445
loan,2086,90,47.17,4,117.97,3,0.04314477468839885,0.5241111111111111,0.044444444444444446,11.7925,2.5009539961840153,4.314477468839885,4.444444444444445,11.7925,2.5009539961840153
mobile,3723,181,1563.02,15,522.51,3,0.0486167069567553,8.635469613259668,0.08287292817679558,104.20133333333334,0.33429514657521975,4.861670695675531,8.287292817679557,104.20133333333334,0.33429514657521975
fashion,2285,83,579.15,2,111.33,10,0.036323851203501095,6.977710843373494,0.024096385542168676,289.575,0.19222999222999224,3.6323851203501096,2.4096385542168677,289.575,0.19222999222999224
healthcare,4540,247,1171.78,5,457.61,10,0.05440528634361234,4.744048582995951,0.020242914979757085,234.356,0.3905255252692485,5.440528634361233,2.0242914979757085,234.356,0.3905255252692485
insurance-life,3883,41,386.84,1,77.99,9,0.010558846252897245,9.43512195121951,0.024390243902439025,386.84,0.20160789990693828,1.0558846252897245,2.4390243902439024,386.84,0.20160789990693828
insurance-life,4398,407,571.19,4,140.42,4,0.09254206457480674,1.4034152334152334,0.009828009828009828,142.7975,0.2458376372135366,9.254206457480674,0.9828009828009828,142.7975,0.2458376372135366
mobile,4768,107,678.79,2,97.84,6,0.022441275167785234,6.343831775700934,0.018691588785046728,339.395,0.14413883528042548,2.2441275167785233,1.8691588785046727,339.395,0.14413883528042548
insurance-life,4387,65,537.01,1,25.8,1,0.014816503305219967,8.261692307692307,0.015384615384615385,537.01,0.0480437980670751,1.4816503305219968,1.5384615384615385,537.01,0.0480437980670751
loan,2152,176,377.18,1,43.33,5,0.08178438661710037,2.143068181818182,0.005681818181818182,377.18,0.11487883769022747,8.178438661710038,0.5681818181818182,377.18,0.11487883769022747
home loan,1816,197,584.67,8,337.45,4,0.10848017621145374,2.9678680203045684,0.04060913705583756,73.08375,0.577163186070775,10.848017621145374,4.060913705583756,73.08375,0.577163186070775
travel,4638,171,1653.12,14,509.84,7,0.03686934023285899,9.66736842105263,0.08187134502923976,118.08,0.3084107626790554,3.686934023285899,8.187134502923977,118.08,0.3084107626790554
mobile,4032,18,19.22,3,134.02,9,0.004464285714285714,1.0677777777777777,0.16666666666666666,6.406666666666666,6.972944849115506,0.4464285714285714,16.666666666666664,6.406666666666666,6.972944849115506
electronics,3368,110,876.87,6,177.65,3,0.032660332541567694,7.9715454545454545,0.05454545454545454,146.145,0.20259559569833613,3.2660332541567696,5.454545454545454,146.145,0.20259559569833613
furniture,2899,72,280.35,5,380.49,8,0.024836150396688513,3.8937500000000003,0.06944444444444445,56.07000000000001,1.3571963616907436,2.483615039668851,6.944444444444445,56.07000000000001,1.3571963616907436
electronics,459,33,116.36,3,279.18,10,0.0718954248366013,3.526060606060606,0.09090909090909091,38.78666666666667,2.3992781024407015,7.18954248366013,9.090909090909092,38.78666666666667,2.3992781024407015
fashion,2966,236,728.68,10,435.93,3,0.07956844234659474,3.087627118644068,0.0423728813559322,72.868,0.5982461437119175,7.956844234659474,4.23728813559322,72.868,0.5982461437119175
home loan,2111,28,96.13,1,22.99,1,0.013263855992420654,3.4332142857142856,0.03571428571428571,96.13,0.23915531051700822,1.3263855992420654,3.571428571428571,96.13,0.23915531051700822
education,4106,28,214.62,5,455.04,10,0.006819288845591817,7.665,0.17857142857142858,42.924,2.1202124685490635,0.6819288845591817,17.857142857142858,42.924,2.1202124685490635
credit card,1725,36,109.16,1,69.42,9,0.020869565217391306,3.032222222222222,0.027777777777777776,109.16,0.6359472334188347,2.086956521739131,2.7777777777777777,109.16,0.6359472334188347
home loan,990,48,65.5,1,53.79,9,0.048484848484848485,1.3645833333333333,0.020833333333333332,65.5,0.8212213740458015,4.848484848484849,2.083333333333333,65.5,0.8212213740458015
mobile,4061,223,1939.77,1,67.83,7,0.054912583107608964,8.698520179372197,0.004484304932735426,1939.77,0.03496806322399047,5.491258310760896,0.4484304932735426,1939.77,0.03496806322399047
data plan,4801,82,102.77,3,154.13,9,0.017079775046865236,1.2532926829268292,0.036585365853658534,34.25666666666667,1.4997567383477668,1.7079775046865235,3.6585365853658534,34.25666666666667,1.4997567383477668
home loan,2604,138,901.34,4,109.21,3,0.052995391705069124,6.531449275362319,0.028985507246376812,225.335,0.12116404464464019,5.299539170506913,2.898550724637681,225.335,0.12116404464464019
electronics,3906,247,902.4,15,1059.87,9,0.06323604710701484,3.6534412955465587,0.06072874493927125,60.16,1.174501329787234,6.323604710701485,6.0728744939271255,60.16,1.174501329787234
fashion,1819,93,135.45,1,51.2,5,0.05112699285321605,1.4564516129032257,0.010752688172043012,135.45,0.377999261720192,5.112699285321605,1.0752688172043012,135.45,0.377999261720192
insurance,4869,328,2271.93,21,479.81,1,0.06736496200451839,6.926615853658536,0.06402439024390244,108.18714285714285,0.21119048562235634,6.736496200451839,6.402439024390244,108.18714285714285,0.21119048562235634
groceries,1687,22,75.66,1,55.61,7,0.013040901007705987,3.439090909090909,0.045454545454545456,75.66,0.7349986782976474,1.3040901007705987,4.545454545454546,75.66,0.7349986782976474
healthcare,1711,55,204.59,4,207.99,8,0.032144944476914086,3.719818181818182,0.07272727272727272,51.1475,1.0166186030597781,3.2144944476914086,7.2727272727272725,51.1475,1.0166186030597781
insurance,996,83,607.32,2,58.77,2,0.08333333333333333,7.317108433734941,0.024096385542168676,303.66,0.09676941315945466,8.333333333333332,2.4096385542168677,303.66,0.09676941315945466
education,2258,69,661.56,5,229.61,5,0.030558015943312665,9.587826086956522,0.07246376811594203,132.31199999999998,0.3470735836507649,3.0558015943312666,7.246376811594203,132.31199999999998,0.3470735836507649
data plan,2532,90,128.64,8,258.66,4,0.035545023696682464,1.4293333333333331,0.08888888888888889,16.08,2.010727611940299,3.5545023696682465,8.88888888888889,16.08,2.010727611940299
loan,4004,176,972.83,34,1712.55,10,0.04395604395604396,5.527443181818182,0.19318181818181818,28.61264705882353,1.760379511322636,4.395604395604396,19.318181818181817,28.61264705882353,1.760379511322636
insurance-life,3362,174,1451.02,2,174.53,10,0.05175490779298037,8.33919540229885,0.011494252873563218,725.51,0.12028090584554314,5.175490779298038,1.1494252873563218,725.51,0.12028090584554314
insurance,4600,492,1801.36,34,2124.93,10,0.10695652173913044,3.66130081300813,0.06910569105691057,52.98117647058823,1.1796253941466448,10.695652173913043,6.910569105691057,52.98117647058823,1.1796253941466448
credit card,1332,129,906.77,9,254.37,2,0.09684684684684684,7.02922480620155,0.06976744186046512,100.75222222222222,0.2805231756674791,9.684684684684685,6.976744186046512,100.75222222222222,0.2805231756674791
education,4217,101,807.72,10,421.25,8,0.0239506758359023,7.997227722772277,0.09900990099009901,80.772,0.5215297380280295,2.39506758359023,9.900990099009901,80.772,0.5215297380280295
healthcare,2758,68,463.93,10,578.96,7,0.024655547498187092,6.8225,0.14705882352941177,46.393,1.2479468885392193,2.4655547498187094,14.705882352941178,46.393,1.2479468885392193
shopping,3858,156,1392.39,12,362.5,2,0.04043545878693624,8.925576923076923,0.07692307692307693,116.03250000000001,0.2603437255366671,4.043545878693624,7.6923076923076925,116.03250000000001,0.2603437255366671
data plan,4724,171,1224.75,23,1024.45,4,0.03619813717188823,7.162280701754386,0.13450292397660818,53.25,0.8364564196774852,3.619813717188823,13.450292397660817,53.25,0.8364564196774852
groceries,2137,115,1087.8,1,88.59,10,0.05381375760411792,9.459130434782608,0.008695652173913044,1087.8,0.08143960286817431,5.3813757604117916,0.8695652173913043,1087.8,0.08143960286817431
insurance,4691,98,809.99,3,146.6,10,0.02089106800255809,8.265204081632653,0.030612244897959183,269.99666666666667,0.1809898887640588,2.0891068002558093,3.061224489795918,269.99666666666667,0.1809898887640588
travel,689,27,142.33,1,72.93,8,0.03918722786647315,5.271481481481482,0.037037037037037035,142.33,0.5124007587999719,3.9187227866473147,3.7037037037037033,142.33,0.5124007587999719
travel,4624,282,1486.61,6,223.6,3,0.06098615916955017,5.2716666666666665,0.02127659574468085,247.76833333333332,0.1504093205346392,6.098615916955017,2.127659574468085,247.76833333333332,0.1504093205346392
education,2921,143,83.44,19,954.37,10,0.04895583704210887,0.5834965034965035,0.13286713286713286,4.391578947368421,11.437799616490892,4.895583704210886,13.286713286713287,4.391578947368421,11.437799616490892
insurance,4358,205,161.41,6,329.16,7,0.04703992657182194,0.7873658536585366,0.02926829268292683,26.901666666666667,2.0392788550895236,4.703992657182194,2.9268292682926833,26.901666666666667,2.0392788550895236
insurance,1362,85,645.08,2,126.7,8,0.06240822320117474,7.589176470588236,0.023529411764705882,322.54,0.19640974762820115,6.240822320117474,2.3529411764705883,322.54,0.19640974762820115
data plan,3616,395,3053.0,3,135.49,10,0.10923672566371681,7.729113924050633,0.007594936708860759,1017.6666666666666,0.044379299050114646,10.923672566371682,0.7594936708860759,1017.6666666666666,0.044379299050114646
groceries,4850,250,2380.45,10,318.83,4,0.05154639175257732,9.521799999999999,0.04,238.045,0.13393686067760296,5.154639175257731,4.0,238.045,0.13393686067760296
insurance,3680,16,76.78,2,123.25,8,0.004347826086956522,4.79875,0.125,38.39,1.6052357384735607,0.43478260869565216,12.5,38.39,1.6052357384735607
insurance,1876,12,77.43,1,28.6,2,0.006396588486140725,6.452500000000001,0.08333333333333333,77.43,0.3693658788583236,0.6396588486140725,8.333333333333332,77.43,0.3693658788583236
shopping,1368,127,813.1,9,243.81,2,0.09283625730994152,6.40236220472441,0.07086614173228346,90.34444444444445,0.2998524166769155,9.283625730994153,7.086614173228346,90.34444444444445,0.2998524166769155
fashion,2822,30,217.98,4,213.76,9,0.010630758327427357,7.266,0.13333333333333333,54.495,0.980640425727131,1.0630758327427356,13.333333333333334,54.495,0.980640425727131
education,4201,265,494.67,34,1651.96,7,0.06308021899547726,1.866679245283019,0.12830188679245283,14.549117647058823,3.3395192754765803,6.308021899547726,12.830188679245284,14.549117647058823,3.3395192754765803
data plan,3176,50,349.73,4,94.65,1,0.015743073047858942,6.9946,0.08,87.4325,0.2706373488119406,1.5743073047858942,8.0,87.4325,0.2706373488119406
home loan,1085,130,655.53,9,254.79,3,0.11981566820276497,5.042538461538461,0.06923076923076923,72.83666666666666,0.3886778637133312,11.981566820276496,6.923076923076923,72.83666666666666,0.3886778637133312
travel,3703,211,1189.57,24,706.58,4,0.05698082635700783,5.637772511848341,0.11374407582938388,49.565416666666664,0.5939793370713788,5.698082635700783,11.374407582938389,49.565416666666664,0.5939793370713788
travel,4585,34,121.33,1,59.76,5,0.007415485278080698,3.5685294117647057,0.029411764705882353,121.33,0.4925410038737328,0.7415485278080698,2.941176470588235,121.33,0.4925410038737328
shopping,809,53,447.78,1,38.03,7,0.06551297898640297,8.448679245283019,0.018867924528301886,447.78,0.08493009960248336,6.551297898640297,1.8867924528301887,447.78,0.08493009960248336
electronics,2718,97,969.5,6,345.12,9,0.03568800588668138,9.994845360824742,0.061855670103092786,161.58333333333334,0.3559773078906653,3.568800588668138,6.185567010309279,161.58333333333334,0.3559773078906653
furniture,4949,398,1379.45,15,1149.9,8,0.08042028692665185,3.465954773869347,0.03768844221105527,91.96333333333334,0.8335930986987568,8.042028692665184,3.7688442211055273,91.96333333333334,0.8335930986987568
groceries,1511,49,359.03,1,50.24,9,0.03242885506287227,7.3271428571428565,0.02040816326530612,359.03,0.13993259616188064,3.242885506287227,2.0408163265306123,359.03,0.13993259616188064
insurance,4721,206,437.84,65,2542.22,8,0.04363482313069265,2.1254368932038834,0.3155339805825243,6.736,5.806276265302394,4.363482313069265,31.55339805825243,6.736,5.806276265302394
healthcare,1585,108,815.74,1,56.75,7,0.06813880126182965,7.553148148148148,0.009259259259259259,815.74,0.06956873513619535,6.813880126182966,0.9259259259259258,815.74,0.06956873513619535
travel,3050,210,964.55,10,332.58,6,0.06885245901639345,4.593095238095238,0.047619047619047616,96.455,0.34480327613913225,6.885245901639345,4.761904761904762,96.455,0.34480327613913225
